,course_id,course_title,url,price,num_subscribers,num_reviews,num_lectures,level,rating,content_duration,published_timestamp,subject,Date,Free/Paid,clean_sorted,vid
1332,109988,Understand Banks & Financial Markets,https://www.udemy.com/the-banking-fundamentals-course/,30,1548,24,34,All Levels,0.05,3,2013-12-19T21:19:37Z,Business Finance,2013-12-19,Paid,Understand Banks Financial Markets,vid3
1333,904818,Web Security: Common Vulnerabilities And Their Mitigation,https://www.udemy.com/web-security-common-vulnerabilities-and-their-mitigation/,50,1547,30,56,All Levels,0.96,8,2016-07-14T16:24:08Z,Web Development,2016-07-14,Paid,Web Security Common Vulnerabilities Mitigation,vid4
1334,1116366,HTML and CSS Foundations,https://www.udemy.com/html-and-css-foundations/,0,1544,15,29,All Levels,0.96,1,2017-06-23T16:51:54Z,Web Development,2017-06-23,Free,HTML CSS Foundations,vid1
1335,479688,Cost Accounting Labour Costing (Professional Course Level),https://www.udemy.com/labour-costing/,20,1542,1,24,All Levels,0.96,2,2015-04-20T18:33:40Z,Business Finance,2015-04-20,Paid,Cost Accounting Labour Costing Professional Course Level,vid2
1336,995562,Play Piano 1 Master Class Intro: Standards 2-5 Power Chords,https://www.udemy.com/play-piano-1-improvise-2-5-power-chords-on-popular-songs/,50,1541,14,42,All Levels,0.89,1,2016-10-29T14:56:51Z,Musical Instruments,2016-10-29,Paid,Play Piano  Master Class Intro Standards  Power Chords,vid3
1337,505780,"How to Register a Domain, Set Up Hosting, and Edit Web Pages",https://www.udemy.com/register-domain-setup-hosting-create-web-page/,45,1540,19,39,All Levels,0.96,3,2015-05-21T19:37:46Z,Web Development,2015-05-21,Paid,Register Domain Set Hosting Edit Web Pages,vid4
1338,739964,Investing And Trading For Beginners: Mastering Price Charts,https://www.udemy.com/investing-and-trading-for-beginners-mastering-price-charts/,65,1540,178,26,Intermediate Level,0.73,1,2016-02-21T18:23:12Z,Business Finance,2016-02-21,Paid,Investing Trading Beginners Mastering Price Charts,vid1
1339,628786,Adobe Illustrator Advanced Vector Artwork,https://www.udemy.com/adobe-illustrator-advance-vector-artwork/,90,1538,117,74,All Levels,0.78,7.5,2017-02-06T23:07:33Z,Graphic Design,2017-02-06,Paid,Adobe Illustrator Advanced Vector Artwork,vid2
1340,1135712,Mastering Modern Web Development Using React,https://www.udemy.com/mastering-modern-web-development-using-react/,195,1537,8,29,Beginner Level,0.96,2.5,2017-03-13T21:46:44Z,Web Development,2017-03-13,Paid,Mastering Modern Web Development Using React,vid3
1341,866584,Advanced Accounting A Complete Study for CA / CMA / CFA / CS,https://www.udemy.com/branch-accounts-a-complete-analysis/,150,1535,16,462,Beginner Level,0.31,62,2016-06-03T17:42:27Z,Business Finance,2016-06-03,Paid,Advanced Accounting Complete Study CA CMA CFA CS,vid4
1342,417914,GRUNT js: Automate web development tasks and save your time,https://www.udemy.com/gruntjs-automate-web-development-tasks-and-save-your-time/,55,1534,33,18,Beginner Level,0.96,1.5,2015-03-02T23:34:14Z,Web Development,2015-03-02,Paid,GRUNT js Automate web development tasks save time,vid1
1343,834226,FLAT ICON DESIGN IN POWERPOINT,https://www.udemy.com/flat-icon-design-powerpoint/,95,1534,24,23,All Levels,0.35,1.5,2016-05-03T00:54:17Z,Graphic Design,2016-05-03,Paid,FLAT ICON DESIGN POWERPOINT,vid2
1344,253246,Core Concepts in HTML 5,https://www.udemy.com/core-concepts-in-html-5/,75,1532,19,23,All Levels,0.96,2,2014-07-30T22:16:40Z,Web Development,2014-07-30,Paid,Core Concepts HTML ,vid3
1345,192576,Certificate Program In Management Accounting,https://www.udemy.com/management-accounting/,50,1532,7,24,All Levels,0.76,6,2014-04-24T09:48:19Z,Business Finance,2014-04-24,Paid,Certificate Program Management Accounting,vid4
1346,998872,The Actuarial Profession: Basic Sciences and Principles,https://www.udemy.com/actuarial-intro-eng/,25,1531,6,7,Intermediate Level,0.1,0.5833333333,2016-11-20T20:47:37Z,Business Finance,2016-11-20,Paid,Actuarial Profession Basic Sciences Principles,vid1
1347,446936,Creative logo design with Inkscape for free,https://www.udemy.com/logo-design-with-inkscape-for-free/,40,1530,49,25,Beginner Level,0.95,4,2015-11-12T17:01:44Z,Graphic Design,2015-11-12,Paid,Creative logo design Inkscape free,vid2
1348,258886,HTML5 Geolocation in Depth:Build 7 HTML5 Geolocation Apps,https://www.udemy.com/html5-geolocation-in-depth-build-location-aware-applications/,90,1526,72,86,Beginner Level,0.96,6.5,2015-05-26T00:00:59Z,Web Development,2015-05-26,Paid,HTML Geolocation DepthBuild  HTML Geolocation Apps,vid3
1349,978462,Blender Modelling Series - Volume Two,https://www.udemy.com/blender-modelling-series-volume-two-master-object-mode/,100,1526,3,24,All Levels,0.95,2,2016-10-12T20:22:14Z,Graphic Design,2016-10-12,Paid,Blender Modelling Series Volume Two,vid4
1350,895096,Ultimate JavaScript Objects,https://www.udemy.com/js-objects/,20,1525,43,65,Intermediate Level,0.96,2.5,2016-07-07T21:00:57Z,Web Development,2016-07-07,Paid,Ultimate JavaScript Objects,vid1
1351,1234108,How to Draw Majestic Animals: Dogs,https://www.udemy.com/how-to-draw-dogs/,35,1524,5,11,Beginner Level,0.95,1,2017-05-30T15:30:55Z,Graphic Design,2017-05-30,Paid,Draw Majestic Animals Dogs,vid2
1352,865634,Learn to Draw Pretty Faces for Comic Books,https://www.udemy.com/learn-to-draw-pretty-faces-for-comic-books/,40,1522,145,37,Beginner Level,0.95,5,2016-08-08T21:01:21Z,Graphic Design,2016-08-08,Paid,Learn Draw Pretty Faces Comic Books,vid3
1353,1030440,Projects with JSON and APIs,https://www.udemy.com/projects-with-json-and-apis/,20,1520,34,23,Intermediate Level,0.96,2,2017-02-18T18:11:07Z,Web Development,2017-02-18,Paid,Projects JSON APIs,vid4
1354,56259,jQuery UI In Depth,https://www.udemy.com/jquery-ui-in-depth/,25,1520,21,52,All Levels,0.96,10.5,2013-07-28T18:48:28Z,Web Development,2013-07-28,Paid,jQuery UI Depth,vid1
1355,1170690,Introduction to Elm,https://www.udemy.com/introduction-to-elm/,0,1519,28,20,Beginner Level,0.96,1,2017-05-15T22:50:07Z,Web Development,2017-05-15,Free,Introduction Elm,vid2
1356,602032,Ultimate Stock Market Investing: Learn How to Value Stocks,https://www.udemy.com/stock-investing/,50,1519,40,46,All Levels,0.13,3.5,2015-11-03T00:09:31Z,Business Finance,2015-11-03,Paid,Ultimate Stock Market Investing Learn Value Stocks,vid3
1357,382258,Ruby on Rails 4---A Test-Driven Approach,https://www.udemy.com/ruby-on-rails-4-a-test-driven-approach/,100,1518,55,122,All Levels,0.96,19,2015-02-17T20:34:13Z,Web Development,2015-02-17,Paid,Ruby Rails A TestDriven Approach,vid4
1358,235104,Responsive Html5 Theme Development,https://www.udemy.com/responsive-html5-theme-development/,20,1517,4,12,Beginner Level,0.96,1,2014-06-06T21:51:59Z,Web Development,2014-06-06,Paid,Responsive Html Theme Development,vid1
1359,936182,Learn By Example: Angular JS,https://www.udemy.com/learn-by-example-angular-js/,50,1515,32,60,All Levels,0.96,7,2016-08-22T19:36:10Z,Web Development,2016-08-22,Paid,Learn Example Angular JS,vid2
1360,1148774,Options Trading 101: The Basics,https://www.udemy.com/options-trading-101-the-basics/,0,1514,66,11,All Levels,0.15,0.55,2017-03-23T22:19:57Z,Business Finance,2017-03-23,Free,Options Trading  Basics,vid3
1361,464844,Discover Classical Guitar Level 1,https://www.udemy.com/discover-classical-guitar-level-1/,25,1513,38,19,Beginner Level,0.88,1.5,2015-06-21T20:31:22Z,Musical Instruments,2015-06-21,Paid,Discover Classical Guitar Level ,vid4
1362,572744,Trend Traders Club: How To Find And Trade Fast Moving Trends,https://www.udemy.com/how-to-find-and-trade-profitable-fast-moving-trends/,75,1513,31,60,All Levels,0.3,5.5,2015-08-04T19:16:51Z,Business Finance,2015-08-04,Paid,Trend Traders Club Find Trade Fast Moving Trends,vid1
1363,594936,Algorithmic futures trading - Investing with no experience,https://www.udemy.com/algorithmic-futures-trading/,195,1512,23,19,Beginner Level,0.2,1.5,2015-09-14T18:24:03Z,Business Finance,2015-09-14,Paid,Algorithmic futures trading Investing experience,vid2
1364,615602,Valuation of Goodwill for CA / CFA / CMA Exams,https://www.udemy.com/valuation-of-goodwill/,20,1509,0,9,All Levels,0.77,0.7166666667,2015-09-23T17:16:11Z,Business Finance,2015-09-23,Paid,Valuation Goodwill CA CFA CMA Exams,vid3
1365,1015274,How to Start Investing: Made Simple and Easy,https://www.udemy.com/how-to-start-investing-made-simple-and-easy/,200,1506,12,12,All Levels,0.66,1,2016-11-25T04:52:51Z,Business Finance,2016-11-25,Paid,Start Investing Made Simple Easy,vid4
1366,104304,"Learn To Play The Piano Using Pop, R&B and Gospel Chords",https://www.udemy.com/learn-to-play-the-piano-using-pop-rb-and-gospel-chords/,50,1504,15,14,All Levels,0.71,0.6833333333,2013-10-15T18:13:46Z,Musical Instruments,2013-10-15,Paid,Learn Play Piano Using Pop RB Gospel Chords,vid1
1367,692920,Creating an animated greeting card via Google Slides,https://www.udemy.com/creating-an-animated-greeting-card-via-google-slides/,20,1504,10,9,Intermediate Level,0.95,1.5,2016-01-05T20:31:49Z,Graphic Design,2016-01-05,Paid,Creating animated greeting card via Google Slides,vid2
1368,948440,PSD to Responsive HTML5: Beginner to Advanced,https://www.udemy.com/psd-to-html5-beginner-to-advanced/,40,1502,218,49,All Levels,0.96,6,2016-10-03T21:11:56Z,Web Development,2016-10-03,Paid,PSD Responsive HTML Beginner Advanced,vid3
1369,288110,Illustrator - Creating stylised images from a photo,https://www.udemy.com/illustrator-free-creating-stylised-images-from-a-photo-using-trace/,50,1500,11,9,All Levels,0.95,0.6833333333,2014-09-09T14:16:50Z,Graphic Design,2014-09-09,Paid,Illustrator Creating stylised images photo,vid4
1370,532836,How to Build a Massive Retirement Plan from Scratch!,https://www.udemy.com/take-the-bulletproof-401k-super-charger-rat-race-off-ramp/,200,1498,30,23,Beginner Level,0.88,2,2015-06-22T23:04:23Z,Business Finance,2015-06-22,Paid,Build Massive Retirement Plan Scratch,vid1
1371,978850,Learn by Example : ReactJS,https://www.udemy.com/learn-by-example-reactjs/,50,1496,37,74,Beginner Level,0.96,7.5,2016-12-27T19:39:12Z,Web Development,2016-12-27,Paid,Learn Example ReactJS,vid2
1372,971962,Learn Guitar: Zero to Guitar Fingerpicking in 30 days,https://www.udemy.com/zero-to-guitar-fingerpicking/,50,1495,26,36,All Levels,0.78,2.5,2016-12-28T03:33:30Z,Musical Instruments,2016-12-28,Paid,Learn Guitar Zero Guitar Fingerpicking  days,vid3
1373,674040,Bootstrap Tutorial - Essentials From Basic to Advanced,https://www.udemy.com/bootstrap-tutorial-essentials-from-basic-to-advanced/,195,1494,23,62,All Levels,0.88,7.5,2015-11-29T22:38:00Z,Web Development,2015-11-29,Paid,Bootstrap Tutorial Essentials Basic Advanced,vid4
1374,536166,TRADING MARKET MAP,https://www.udemy.com/trading-market-map/,45,1489,32,27,All Levels,0.86,3.5,2015-07-01T16:25:45Z,Business Finance,2015-07-01,Paid,TRADING MARKET MAP,vid1
1375,1135126,The Most Powerful Options Spread Trading Front Ratio Spread,https://www.udemy.com/the-most-powerful-options-spread-trading-front-ratio-spread/,200,1487,16,18,Beginner Level,0.78,2,2017-03-08T21:09:41Z,Business Finance,2017-03-08,Paid,Powerful Options Spread Trading Front Ratio Spread,vid2
1376,771276,Introduction to Financial Statement Analysis,https://www.udemy.com/introduction-to-financial-statement-analysis/,20,1480,25,25,Intermediate Level,0.47,1.5,2016-03-21T17:00:37Z,Business Finance,2016-03-21,Paid,Introduction Financial Statement Analysis,vid3
1377,438420,Ultimate Guide on Freelancing Career in Photoshop Design,https://www.udemy.com/freelancing-career-in-photoshop-design/,165,1479,49,82,All Levels,0.95,6.5,2015-04-30T19:41:43Z,Graphic Design,2015-04-30,Paid,Ultimate Guide Freelancing Career Photoshop Design,vid4
1378,368786,Drupal for Beginners,https://www.udemy.com/getting-started-with-drupal-for-total-beginners/,30,1478,18,83,Intermediate Level,0.18,5,2015-01-26T06:54:58Z,Web Development,2015-01-26,Paid,Drupal Beginners,vid1
1379,1189508,Create a social network using PHP Mysqli HTML Css and JQuery,https://www.udemy.com/create-a-social-network-using-php-mysqli-html-css-and-jquery/,40,1477,17,27,Intermediate Level,0.34,6,2017-04-24T00:18:42Z,Web Development,2017-04-24,Paid,Create social network using PHP Mysqli HTML Css JQuery,vid2
1380,1257870,Photoshop CC 2015 Top New Features,https://www.udemy.com/photoshop-cc-2015-top-new-features/,0,1477,3,13,All Levels,0.95,0.65,2017-06-26T19:37:58Z,Graphic Design,2017-06-26,Free,Photoshop CC  Top New Features,vid3
1381,652376,Learn Essential Javascript Fundamentals - Lite,https://www.udemy.com/learn-essential-javascript-fundamentals-lite/,20,1476,27,8,All Levels,0.89,0.65,2016-01-04T18:17:31Z,Web Development,2016-01-04,Paid,Learn Essential Javascript Fundamentals Lite,vid4
1382,631416,Learn Fun Dreamy Piano Techniques #1 - Play White Christmas,https://www.udemy.com/learn-piano-christmas-song-play-dreamy-piano-music-white-christmas/,80,1474,10,102,Beginner Level,0.43,2,2015-10-20T22:41:19Z,Musical Instruments,2015-10-20,Paid,Learn Fun Dreamy Piano Techniques  Play White Christmas,vid1
1383,991094,"Build Modern Responsive Website With HTML5, CSS3 & Bootstrap",https://www.udemy.com/build-modern-responsive-website-with-html5-css3-bootstrap/,195,1472,210,110,All Levels,0.98,13,2017-02-08T05:44:46Z,Web Development,2017-02-08,Paid,Build Modern Responsive Website HTML CSS Bootstrap,vid2
1384,801486,Playing Piano: Popular Pieces Vol. II,https://www.udemy.com/playing-piano-popular-pieces-volii/,150,1472,4,24,Beginner Level,0.3,1.5,2016-03-31T17:24:49Z,Musical Instruments,2016-03-31,Paid,Playing Piano Popular Pieces Vol II,vid3
1385,912946,Professional Rails Code Along,https://www.udemy.com/professional-ruby-on-rails-coding-course/,40,1469,237,120,All Levels,0.47,19,2016-08-04T03:48:09Z,Web Development,2016-08-04,Paid,Professional Rails Code Along,vid4
1386,378924,"Learn animation using CSS3, Javascript and HTML5",https://www.udemy.com/animating-css-javascript/,40,1468,54,18,All Levels,0.8,2.5,2015-03-24T18:43:38Z,Web Development,2015-03-24,Paid,Learn animation using CSS Javascript HTML,vid1
1387,585566,Master Adobe Photoshop Lightroom CC - From Beginner to Advan,https://www.udemy.com/master-adobe-photoshop-lightroom-cc-from-beginner-to-advan/,50,1468,190,141,All Levels,0.95,8,2015-08-18T19:30:59Z,Graphic Design,2015-08-18,Paid,Master Adobe Photoshop Lightroom CC Beginner Advan,vid2
1388,19260,Create an Engaging Website with Twitter Bootstrap 2.x,https://www.udemy.com/create-an-engaging-website-with-twitter-bootstrap/,20,1463,56,24,Beginner Level,0.9,1,2012-06-18T17:06:55Z,Web Development,2012-06-18,Paid,Create Engaging Website Twitter Bootstrap x,vid3
1389,943426,Learn How to Play CashFlow Game,https://www.udemy.com/learn-how-to-play-cashflow-game/,35,1459,11,26,All Levels,0.26,1,2016-10-17T21:16:49Z,Business Finance,2016-10-17,Paid,Learn Play CashFlow Game,vid1
1390,837798,✔️ Illustrator CC : Be a Graphic Designer in Illustrator CC,https://www.udemy.com/illustratorsupercourse/,25,1456,62,77,All Levels,0.95,6.5,2016-07-06T21:08:43Z,Graphic Design,2016-07-06,Paid, Illustrator CC Graphic Designer Illustrator CC,vid2
1391,523216,The Fastest Way to Create a Website Using Godaddy,https://www.udemy.com/create-your-own-website/,30,1454,14,12,All Levels,0.14,0.5,2015-11-09T20:44:25Z,Web Development,2015-11-09,Paid,Fastest Way Create Website Using Godaddy,vid3
1392,1163768,Fundamentals of Character Design: From Concept to Vector,https://www.udemy.com/fundamentals-of-character-design-from-concept-to-vector/,50,1452,10,11,Intermediate Level,0.95,1,2017-04-01T03:45:46Z,Graphic Design,2017-04-01,Paid,Fundamentals Character Design Concept Vector,vid4
1393,388104,Gimp In-Depth Essential Training Course: Free Photoshop Alt.,https://www.udemy.com/gimp-in-depth-essential-training-course/,20,1452,21,27,Intermediate Level,0.95,2,2015-01-08T19:48:25Z,Graphic Design,2015-01-08,Paid,Gimp InDepth Essential Training Course Free Photoshop Alt,vid1
1394,917432,The Professional Bass Masterclass,https://www.udemy.com/the-professional-bass-masterclass/,200,1449,136,88,All Levels,0.68,7,2016-10-24T18:22:57Z,Musical Instruments,2016-10-24,Paid,Professional Bass Masterclass,vid2
1395,57415,Interpreting Financial Statements,https://www.udemy.com/financialstatements/,20,1449,29,23,All Levels,0.07,1.5,2013-06-06T21:50:57Z,Business Finance,2013-06-06,Paid,Interpreting Financial Statements,vid3
1396,519952,PHP: Complete Login and Registration System with PHP & MYSQL,https://www.udemy.com/user-authentication-code-a-simple-login-system-with-php/,200,1448,173,48,Beginner Level,0.74,7.5,2015-06-16T20:38:45Z,Web Development,2015-06-16,Paid,PHP Complete Login Registration System PHP MYSQL,vid4
1397,651990,Install Wordpress,https://www.udemy.com/learn-how-to-install-wordpress/,20,1447,35,7,Beginner Level,0.89,0.6666666667,2015-11-06T22:04:41Z,Web Development,2015-11-06,Paid,Install Wordpress,vid1
1398,650720,Creare un logo con Adobe Illustrator,https://www.udemy.com/crea-il-tuo-logo-con-adobe-illustrator/,0,1447,121,13,All Levels,0.95,1,2015-10-29T00:10:41Z,Graphic Design,2015-10-29,Free,Creare un logo con Adobe Illustrator,vid2
1399,354324,Accounting 2 Simplified for You,https://www.udemy.com/accounting-2-simplified-for-you/,45,1446,23,27,Beginner Level,0.55,5,2014-12-09T08:31:40Z,Business Finance,2014-12-09,Paid,Accounting  Simplified,vid3
1400,907444,SAP FICO For Beginners - A Guide to SAP Financial Accounts,https://www.udemy.com/sap-fico-for-sap-beginners/,100,1444,101,59,All Levels,0.97,5,2016-07-25T16:08:07Z,Business Finance,2016-07-25,Paid,SAP FICO Beginners Guide SAP Financial Accounts,vid4
1401,392836,Easily Learn Web Development With Drop & Drag: OptimizePress,https://www.udemy.com/optimizepress/,20,1442,9,25,All Levels,0.78,2,2015-01-23T06:46:27Z,Web Development,2015-01-23,Paid,Easily Learn Web Development Drop Drag OptimizePress,vid1
1402,644914,Digital Illustration: Make A Custom Character Illustration,https://www.udemy.com/digital-illustration/,30,1440,16,14,Intermediate Level,0.95,1.5,2015-11-03T18:49:10Z,Graphic Design,2015-11-03,Paid,Digital Illustration Make Custom Character Illustration,vid2
1403,442114,Take Control By Learning The Stock Market Now,https://www.udemy.com/stock-market-crash-course/,30,1440,0,21,All Levels,0.3,1,2015-03-10T01:15:35Z,Business Finance,2015-03-10,Paid,Take Control Learning Stock Market,vid3
1404,814206,Learn By Example: PHP For Dynamic Websites,https://www.udemy.com/learn-by-example-php-for-dynamic-websites/,50,1439,10,77,Beginner Level,0.84,13,2016-04-06T19:52:40Z,Web Development,2016-04-06,Paid,Learn Example PHP Dynamic Websites,vid4
1405,1139400,Fix Google's New 'Not Secure' Warning with Let's Encrypt!,https://www.udemy.com/fix-googles-new-not-secure-warning-with-lets-encrypt/,95,1437,24,20,Intermediate Level,0.72,1,2017-03-09T23:25:27Z,Web Development,2017-03-09,Paid,Fix Googles New Secure Warning Lets Encrypt,vid1
1406,891490,"Accounting Superpowers: Learn Accounts, Understand Business!",https://www.udemy.com/accounting-basics-for-success-in-business-and-in-life/,200,1437,96,34,Beginner Level,0.55,2.5,2016-08-08T22:23:09Z,Business Finance,2016-08-08,Paid,Accounting Superpowers Learn Accounts Understand Business,vid2
1407,645714,Build Apps with ReactJS: The Complete Course,https://www.udemy.com/build-apps-with-reactjs-the-complete-course/,40,1433,145,34,Beginner Level,0.35,5.5,2015-10-22T21:07:29Z,Web Development,2015-10-22,Paid,Build Apps ReactJS Complete Course,vid3
1408,733878,Adobe Illustrator Course in Urdu Basics Level Training,https://www.udemy.com/adobe-illustrator-course-in-urdu-basics-level-training/,0,1433,57,8,Intermediate Level,0.95,1,2016-01-19T17:22:59Z,Graphic Design,2016-01-19,Free,Adobe Illustrator Course Urdu Basics Level Training,vid4
1409,834836,How to Consistently Win Trading Stocks in 30 Days or Less,https://www.udemy.com/winningstocktrades/,145,1433,169,15,All Levels,0.93,1,2016-05-09T05:44:33Z,Business Finance,2016-05-09,Paid,Consistently Win Trading Stocks  Days Less,vid1
1410,611518,Learn ASP NET MVC 5 step by step,https://www.udemy.com/maruti-mvc5/,20,1428,91,32,All Levels,0.9,3,2015-10-06T19:00:39Z,Web Development,2015-10-06,Paid,Learn ASP NET MVC  step step,vid2
1411,943306,Learn Node.js by building Udemy: Stripe + MailChimp + Wistia,https://www.udemy.com/use-javascript-to-build-udemy-stripe-mailchimp-wistia/,110,1425,36,34,All Levels,0.77,5.5,2016-09-12T23:42:46Z,Web Development,2016-09-12,Paid,Learn Nodejs building Udemy Stripe MailChimp Wistia,vid3
1412,372416,"Piano: Learn 48 chords in 1 hour, and always remember how",https://www.udemy.com/piano-hack-28-chords-in-under-an-hour/,120,1424,71,16,All Levels,0.48,1.5,2014-12-28T22:17:41Z,Musical Instruments,2014-12-28,Paid,Piano Learn  chords  hour always remember,vid4
1413,881378,Forex Trading - Learn to Trade From Scratch!,https://www.udemy.com/forex-trading-ultimate-course-to-get-you-started/,20,1423,103,37,All Levels,0.37,1.5,2016-06-19T14:56:45Z,Business Finance,2016-06-19,Paid,Forex Trading Learn Trade Scratch,vid1
1414,598516,jQuery for Beginners,https://www.udemy.com/jquery-for-beginners_sre/,20,1421,17,36,Beginner Level,0.83,4,2015-11-10T21:52:55Z,Web Development,2015-11-10,Paid,jQuery Beginners,vid2
1415,949134,The Extreme Web Development Course - For Beginners,https://www.udemy.com/the-extreme-web-development-course/,200,1420,62,152,All Levels,0.07,5.5,2016-09-04T20:51:08Z,Web Development,2016-09-04,Paid,Extreme Web Development Course Beginners,vid3
1416,814068,Get Acquired: Learn From The Head Of Acquisitions For eBay,https://www.udemy.com/entrepreneurship-buy-and-sell-your-startup-or-business/,195,1420,70,29,Beginner Level,0.55,2.5,2016-04-28T18:04:46Z,Business Finance,2016-04-28,Paid,Get Acquired Learn Head Acquisitions eBay,vid4
1417,335280,How to Safely Copy and Move Your WordPress Website,https://www.udemy.com/how-to-safely-copy-and-move-your-wordpress-website/,60,1419,38,20,Beginner Level,0.74,1.5,2014-11-05T13:21:19Z,Web Development,2014-11-05,Paid,Safely Copy Move WordPress Website,vid1
1418,452092,Adobe Illustrator: Create a Quick & Easy Unique Illustration,https://www.udemy.com/create-quick-easy-original-illustrations-in-illustrator/,95,1418,57,19,All Levels,0.95,1.5,2015-03-22T23:59:21Z,Graphic Design,2015-03-22,Paid,Adobe Illustrator Create Quick Easy Unique Illustration,vid2
1419,1267892,Getting started with JavaScript,https://www.udemy.com/javascript-code/,200,1415,17,23,All Levels,0.62,1.5,2017-06-27T00:56:40Z,Web Development,2017-06-27,Paid,Getting started JavaScript,vid3
1420,467186,HTML5 and CSS3 -Start building beautiful websites,https://www.udemy.com/html5-and-css3-crash-course/,150,1414,14,22,All Levels,0.87,2.5,2015-05-14T22:21:39Z,Web Development,2015-05-14,Paid,HTML CSS Start building beautiful websites,vid4
1421,822670,JavaScript - Tricks and Workarounds,https://www.udemy.com/javascript-tricks-and-workarounds/,100,1410,134,67,Intermediate Level,0.96,5,2016-04-15T18:47:45Z,Web Development,2016-04-15,Paid,JavaScript Tricks Workarounds,vid1
1422,1041176,Fun Beginner Ukulele Course,https://www.udemy.com/beginner-ukulele/,55,1409,41,17,Intermediate Level,0.69,1.5,2016-12-21T00:56:03Z,Musical Instruments,2016-12-21,Paid,Fun Beginner Ukulele Course,vid2
1423,173888,AngularJS for the Real World - Learn by creating a WebApp,https://www.udemy.com/angularjs-for-the-real-world-learn-to-create-a-webapp/,115,1407,137,69,All Levels,0.52,7,2015-09-07T17:54:39Z,Web Development,2015-09-07,Paid,AngularJS Real World Learn creating WebApp,vid3
1424,1026206,Website Builder Software Previews,https://www.udemy.com/website-builder-software-reviews-weebly-vs-squarespace-vs-wix/,25,1406,12,20,Beginner Level,0.92,1,2016-12-15T04:55:26Z,Web Development,2016-12-15,Paid,Website Builder Software Previews,vid4
1425,1057242,Learn How to Set Up an Incubator Hedge Fund - Step-by-Step,https://www.udemy.com/hedge-fund-startup/,200,1406,71,54,Intermediate Level,0.88,1.5,2017-01-18T20:55:27Z,Business Finance,2017-01-18,Paid,Learn Set Incubator Hedge Fund StepbyStep,vid1
1426,512004,TRADING TRUTHS,https://www.udemy.com/trading-truths/,50,1405,14,27,Beginner Level,0.3,2,2015-06-12T17:34:50Z,Business Finance,2015-06-12,Paid,TRADING TRUTHS,vid2
1427,288258,"Learn to Code in HTML5, CSS3, and JavaScript",https://www.udemy.com/learn-to-code-in-html5-css3-and-javascript/,20,1404,7,17,All Levels,0.33,2.5,2014-11-13T20:52:11Z,Web Development,2014-11-13,Paid,Learn Code HTML CSS JavaScript,vid3
1428,422918,Essentials of Finance and Investment in 2 hours,https://www.udemy.com/finance-hien-minh-luu/,20,1403,6,14,All Levels,0.11,2,2015-06-01T21:48:13Z,Business Finance,2015-06-01,Paid,Essentials Finance Investment  hours,vid4
1429,908324,Learn Basics Of Adobe Illustrator,https://www.udemy.com/learn-basics-of-adobe-illustrator-under-30-minutes/,25,1401,30,12,All Levels,0.95,0.7,2016-09-12T19:15:36Z,Graphic Design,2016-09-12,Paid,Learn Basics Adobe Illustrator,vid1
1430,1045942,Angular NgRx Store Masterclass - Covers Angular 4,https://www.udemy.com/angular-ngrx-course/,150,1399,212,89,All Levels,0.94,8.5,2017-01-19T00:35:43Z,Web Development,2017-01-19,Paid,Angular NgRx Store Masterclass Covers Angular ,vid2
1431,638980,Option Trading: How to Adjust Delta-Neutral Strangles!,https://www.udemy.com/option-trading-selling-strangles/,145,1398,15,26,Intermediate Level,0.93,1.5,2015-10-19T23:01:15Z,Business Finance,2015-10-19,Paid,Option Trading Adjust DeltaNeutral Strangles,vid3
1432,372442,Create an E-commerce website without any coding,https://www.udemy.com/create-an-e-commerce-website-without-any-coding/,20,1393,40,9,Beginner Level,0.18,0.5166666667,2014-12-18T00:04:38Z,Web Development,2014-12-18,Paid,Create Ecommerce website without coding,vid4
1433,619296,CFA: Fast Track your career in Finance,https://www.udemy.com/cfapreparebetter/,20,1393,27,21,All Levels,0.52,2,2015-09-29T20:12:53Z,Business Finance,2015-09-29,Paid,CFA Fast Track career Finance,vid1
1434,532008,Web Development Essential Skills - Complete HTML and CSS,https://www.udemy.com/complete-html5-css3-course-newbie-to-pro/,95,1388,11,58,All Levels,0.43,7,2015-09-29T21:30:21Z,Web Development,2015-09-29,Paid,Web Development Essential Skills Complete HTML CSS,vid2
1435,697798,"Complete guide to install Wordpress, PHP on Cloud,AWS or VPS",https://www.udemy.com/a-complete-guide-to-install-wordpress-php-on-cloud-server-aws-or-vps/,50,1386,17,28,Beginner Level,0.07,3,2016-01-06T17:20:55Z,Web Development,2016-01-06,Paid,Complete guide install Wordpress PHP CloudAWS VPS,vid3
1436,555122,jQuery in Action: Build 8 jQuery Projects,https://www.udemy.com/jquery-web-development-made-easy/,100,1385,89,97,Beginner Level,0.17,11,2015-09-12T07:14:48Z,Web Development,2015-09-12,Paid,jQuery Action Build  jQuery Projects,vid4
1437,876850,HTML5 Specialist: Comprehensive HTML5 Training,https://www.udemy.com/html5-specialist/,100,1385,188,83,Intermediate Level,0.46,5,2016-06-22T16:54:51Z,Web Development,2016-06-22,Paid,HTML Specialist Comprehensive HTML Training,vid1
1438,975046,Trading Options With Money Flow,https://www.udemy.com/trading-options-using-money-flow/,200,1380,42,17,All Levels,0.94,1,2016-10-18T22:52:31Z,Business Finance,2016-10-18,Paid,Trading Options Money Flow,vid2
